captured_at,league,match_date,kickoff_iso,home_team,away_team,line,side,odds_decimal,odds_american
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa,Sassuolo,8.5,under,2.16,116
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa,Sassuolo,9.5,over,2.12,112
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa,Sassuolo,9.5,under,1.7143,-140
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa,Sassuolo,10.0,over,2.46,146
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa,Sassuolo,10.0,under,1.5236,-191
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,8.5,over,1.9901,-101
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,8.5,under,1.8403,-119
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,7.5,over,1.5747,-174
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,7.5,under,2.34,134
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,8.0,over,1.7407,-135
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,8.0,under,2.08,108
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,9.0,over,2.27,127
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,9.0,under,1.6211,-161
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,9.5,over,2.53,153
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como,Internazionale,9.5,under,1.495,-202
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,9.0,over,1.885,-113
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,9.0,under,1.9615,-104
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,8.0,over,1.4739,-211
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,8.0,under,2.62,162
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,8.5,over,1.6803,-147
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,8.5,under,2.2,120
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,9.5,over,2.11,111
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,9.5,under,1.7353,-136
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,10.0,over,2.44,144
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari,Cremonese,10.0,under,1.5405,-185
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,9.5,over,1.9009,-111
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,9.5,under,1.9434,-106
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,8.5,over,1.5181,-193
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,8.5,under,2.47,147
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,9.0,over,1.6579,-152
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,9.0,under,2.2,120
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,10.0,over,2.14,114
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,10.0,under,1.6993,-143
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,10.5,over,2.39,139
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T16:00:00Z,AC Milan,Udinese,10.5,under,1.5525,-181
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),8.5,over,1.9901,-101
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),8.5,under,1.8403,-119
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),7.5,over,1.5747,-174
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),7.5,under,2.34,134
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),8.0,over,1.7407,-135
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),8.0,under,2.08,108
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),9.0,over,2.27,127
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),9.0,under,1.6211,-161
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),9.5,over,2.53,153
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T18:45:00Z,Como (Corners),Internazionale (Corners),9.5,under,1.495,-202
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),9.0,over,2.0,-100
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),9.0,under,1.8264,-121
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),8.0,over,1.5525,-181
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),8.0,under,2.39,139
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),8.5,over,1.7692,-130
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),8.5,under,2.05,105
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),9.5,over,2.23,123
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),9.5,under,1.641,-156
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),10.0,over,2.59,159
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T13:00:00Z,Parma (Corners),Napoli (Corners),10.0,under,1.4739,-211
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),9.0,over,1.9434,-106
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),9.0,under,1.8929,-112
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),8.0,over,1.5181,-193
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),8.0,under,2.5,150
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),8.5,over,1.7299,-137
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),8.5,under,2.12,112
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),9.5,over,2.18,118
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),9.5,under,1.6897,-145
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),10.0,over,2.54,154
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina (Corners),Lazio (Corners),10.0,under,1.5,-200
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T12:59:00Z,Home Teams (4 Games),Away Teams (4 Games),9.5,over,1.6803,-147
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T12:59:00Z,Home Teams (4 Games),Away Teams (4 Games),9.5,under,2.22,122
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),9.0,over,1.9009,-111
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),9.0,under,1.9346,-107
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),8.0,over,1.4831,-207
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),8.0,under,2.56,156
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),8.5,over,1.6897,-145
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),8.5,under,2.16,116
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),9.5,over,2.12,112
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),9.5,under,1.7143,-140
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),10.0,over,2.46,146
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:30:00Z,Genoa (Corners),Sassuolo (Corners),10.0,under,1.5236,-191
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,9.5,over,1.9901,-101
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,9.5,under,1.8403,-119
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,8.5,over,1.5814,-172
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,8.5,under,2.32,132
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,9.0,over,1.7463,-134
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,9.0,under,2.07,107
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,10.0,over,2.28,128
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,10.0,under,1.6173,-162
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,10.5,over,2.55,155
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna,Lecce,10.5,under,1.4878,-205
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,9.0,over,1.8264,-121
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,9.0,under,2.0,100
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,8.0,over,1.4484,-223
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,8.0,under,2.67,167
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,8.5,over,1.641,-156
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,8.5,under,2.23,123
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,9.5,over,2.05,105
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,9.5,under,1.7692,-130
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,10.0,over,2.35,135
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta,Juventus,10.0,under,1.5714,-175
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),9.0,over,1.8264,-121
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),9.0,under,2.0,100
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),8.0,over,1.4484,-223
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),8.0,under,2.67,167
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),8.5,over,1.641,-156
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),8.5,under,2.23,123
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),9.5,over,2.05,105
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),9.5,under,1.7692,-130
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),10.0,over,2.35,135
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T18:45:00Z,Atalanta (Corners),Juventus (Corners),10.0,under,1.5714,-175
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),9.5,over,1.9901,-101
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),9.5,under,1.8403,-119
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),8.5,over,1.5814,-172
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),8.5,under,2.32,132
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),9.0,over,1.7463,-134
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),9.0,under,2.07,107
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),10.0,over,2.28,128
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),10.0,under,1.6173,-162
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),10.5,over,2.55,155
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T16:00:00Z,Bologna (Corners),Lecce (Corners),10.5,under,1.4878,-205
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,9.0,over,1.9434,-106
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,9.0,under,1.8929,-112
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,8.0,over,1.5181,-193
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,8.0,under,2.5,150
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,8.5,over,1.7299,-137
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,8.5,under,2.12,112
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,9.5,over,2.18,118
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,9.5,under,1.6897,-145
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,10.0,over,2.54,154
2026-04-11T08:33:30Z,serie-a,2026-04-13,2026-04-13T18:45:00Z,Fiorentina,Lazio,10.0,under,1.5,-200
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),9.0,over,2.01,101
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),9.0,under,1.8333,-120
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),8.0,over,1.5556,-180
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),8.0,under,2.41,141
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),8.5,over,1.7812,-128
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),8.5,under,2.05,105
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),9.5,over,2.25,125
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),9.5,under,1.6452,-155
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),10.0,over,2.65,165
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino (Corners),Hellas Verona (Corners),10.0,under,1.4651,-215
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),9.0,over,1.885,-113
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),9.0,under,1.9615,-104
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),8.0,over,1.4739,-211
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),8.0,under,2.62,162
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),8.5,over,1.6803,-147
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),8.5,under,2.2,120
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),9.5,over,2.11,111
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),9.5,under,1.7353,-136
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),10.0,over,2.44,144
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Cagliari (Corners),Cremonese (Corners),10.0,under,1.5405,-185
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:29:00Z,Home Teams (4 Games),Away Teams (4 Games),9.5,over,1.7463,-134
2026-04-11T08:33:30Z,serie-a,2026-04-12,2026-04-12T10:29:00Z,Home Teams (4 Games),Away Teams (4 Games),9.5,under,2.11,111
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,9.0,over,2.01,101
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,9.0,under,1.8333,-120
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,8.0,over,1.5556,-180
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,8.0,under,2.41,141
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,8.5,over,1.7812,-128
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,8.5,under,2.05,105
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,9.5,over,2.25,125
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,9.5,under,1.6452,-155
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,10.0,over,2.65,165
2026-04-11T08:33:30Z,serie-a,2026-04-11,2026-04-11T13:00:00Z,Torino,Hellas Verona,10.0,under,1.4651,-215
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),9.5,over,1.8065,-124
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),9.5,under,2.02,102
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),8.5,over,1.4673,-214
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),8.5,under,2.57,157
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),9.0,over,1.5882,-170
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),9.0,under,2.31,131
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),10.0,over,2.02,102
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),10.0,under,1.7752,-129
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),10.5,over,2.25,125
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Borussia Dortmund (Corners),Bayer Leverkusen (Corners),10.5,under,1.6061,-165
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),9.5,over,1.8547,-117
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),9.5,under,1.9709,-103
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),8.5,over,1.5263,-190
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),8.5,under,2.42,142
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),9.0,over,1.6494,-154
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),9.0,under,2.2,120
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),10.0,over,2.03,103
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),10.0,under,1.7634,-131
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),10.5,over,2.22,122
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T16:30:00Z,St. Pauli (Corners),Bayern Munich (Corners),10.5,under,1.6211,-161
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),10.0,over,1.8475,-118
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),10.0,under,1.9615,-104
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),9.0,over,1.4566,-219
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),9.0,under,2.6,160
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),9.5,over,1.6536,-153
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),9.5,under,2.2,120
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),10.5,over,2.07,107
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),10.5,under,1.7299,-137
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),11.0,over,2.39,139
2026-04-11T08:33:30Z,bundesliga,2026-04-12,2026-04-12T15:30:00Z,Stuttgart (Corners),Hamburger SV (Corners),11.0,under,1.5376,-186
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Wolfsburg,Eintracht Frankfurt,10.0,over,1.9259,-108
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Wolfsburg,Eintracht Frankfurt,10.0,under,1.9091,-110
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Wolfsburg,Eintracht Frankfurt,9.0,over,1.5128,-195
2026-04-11T08:33:30Z,bundesliga,2026-04-11,2026-04-11T13:30:00Z,Wolfsburg,Eintracht Frankfurt,9.0,under,2.46,146
